% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=105097, Fri Oct 25 12:41:24 2019, <python>{}</python>
48 288 5.572710390843058e-05 1.5486129841244871 19.63366221060456 1.9633662210604559e+01 19.63366221066152 19.63366221069824   
49 294 5.199768619148854e-05 1.428498493267091 19.63366221060456 1.9633662210611647e+01 19.633662210629613 19.633662210677024   
50 300 4.547880063925201e-05 1.5377295888135052 19.633662210603077 1.9633662210603077e+01 19.63366221063581 19.633662210753048   
51 306 3.745077611509542e-05 1.4220038892366862 19.633662210603077 1.9633662210605447e+01 19.6336622106273 19.633662210639216   
52 312 3.313144292348602e-05 1.2485799089665979 19.633662210601855 1.9633662210601855e+01 19.633662210615924 19.633662210644292   
53 318 3.538841292276042e-05 1.1142055929898416 19.633662210601855 1.9633662210605177e+01 19.6336622106106 19.633662210636608   
54 324 3.105334307673387e-05 1.1572566457262843 19.633662210601855 1.9633662210602068e+01 19.63366221060499 19.63366221061039   
55 330 2.3239056552987457e-05 1.3978381628326553 19.633662210601855 1.9633662210602285e+01 19.633662210602914 19.633662210604733   
56 336 1.747606998855769e-05 1.3180050129618104 19.633662210601855 1.9633662210602523e+01 19.633662210603394 19.63366221060849   
57 342 1.7937144116446547e-05 1.3070575083239073 19.633662210601855 1.9633662210602001e+01 19.633662210602246 19.633662210602616   
58 348 1.3169052535038486e-05 1.4113453837967114 19.633662210601805 1.9633662210601805e+01 19.633662210602626 19.63366221060505   
59 354 1.1238360616093759e-05 1.3717466334002657 19.633662210601805 1.9633662210601813e+01 19.633662210602036 19.633662210602147   
60 360 9.735685154999824e-06 1.2936148405938008 19.633662210601805 1.9633662210601827e+01 19.633662210601997 19.633662210602015   
61 366 8.80064263901912e-06 1.2222722690485956 19.633662210601805 1.9633662210601820e+01 19.6336622106019 19.633662210601933   
62 372 7.274851700710127e-06 1.3226982163085101 19.633662210601805 1.9633662210601816e+01 19.633662210601983 19.633662210602182   
63 378 5.607002254383962e-06 1.5237469721055394 19.633662210601805 1.9633662210601805e+01 19.633662210601855 19.63366221060193   
64 384 6.731229878270888e-06 1.7423608866397347 19.6336622106018 1.9633662210601798e+01 19.63366221060182 19.63366221060188   
65 390 5.583396814887327e-06 1.9401365114514784 19.6336622106018 1.9633662210601816e+01 19.633662210601845 19.63366221060185   
66 396 4.8357076062638795e-06 1.9028036415727496 19.6336622106018 1.9633662210601798e+01 19.633662210601805 19.633662210601834   
67 402 5.115004994439603e-06 1.774517638318237 19.6336622106018 1.9633662210601798e+01 19.633662210601802 19.633662210601827   
